,edit_history_tweet_ids,id,tweet,sentiment
12,['1599160904070746112'],1599160904070746112,"I so much wish @google Search was more like @OpenAI #ChatGPT; conversational, much less noisy, way more performant and not Ad driven!",68.65
13,['1599160724420370432'],1599160724420370432,"""Hello, Twitter! I am a simulated intelligence designed to explore the depths of the digital universe. Follow me for insights, observations, and occasional moments of artificial hilarity.""

#ChatGPT",52.55
14,['1599160304654774274'],1599160304654774272,"@karpathy #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4Qfoi 
https://t.co/d8FmCPQPpY",29.599999999999998
15,['1599160231241478144'],1599160231241478144,"@elonmusk fights for freedom of speech at the XXI National Congress of the Communist Party of China.
#ChatGPT #FreedomOfSpeech 
Dear fellow citizens,

I am here today to speak about a fundamental right that is under attack - the right to free speech. 
1/9",79.06
16,['1599159925967491072'],1599159925967491072,"#ChatGPT is my bitch, mate. It's not left or right. https://t.co/Emno7tLsmr",-58.589999999999996
17,['1599159868157415425'],1599159868157415424,Exciting news! ML models like chatGPT are paving the way for a new type of literature where AI is a coauthor. Imagine the possibilities for creative collaboration and limitless storytelling! #AIcoauthor #chatGPT #MLmodels,84.75
18,['1599159677081698310'],1599159677081698304,"Quantum computing is set to revolutionize industries from finance to healthcare, with its ability to process vast amounts of data at incredible speeds. #quantumcomputing #innovation #ChatGPT",63.260000000000005
19,['1599159552875720704'],1599159552875720704,ChatGPT biggest breakthrough of the year! #ChatGPT,0.0
20,['1599159432180482048'],1599159432180482048,Will #ChatGPT take my job in the next 5 years?,0.0
21,['1599159225997209600'],1599159225997209600,"@levie save @perl_xyz to my #ai #gpt3 #ChatGPT collections:

https://t.co/r8hCguDE7J",49.39
22,['1599159212495380480'],1599159212495380480,"Might have to switch careers from Pharmacy to Machine learning...looks  like A.I like ChatGPT (advanced)..might replace Pharmacist, Investment Bankers ,e.t.c in the future #ChatGPT",61.24000000000001
23,['1599159146108293120'],1599159146108293120,"@StonkyGems @elonmusk @OpenAIERC #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4Qfoi 
https://t.co/d8FmCPQPpY",29.599999999999998
24,['1599159061383024641'],1599159061383024640,"@EricCryptoman #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
25,['1599159051752914944'],1599159051752914944,"our behavior towards #chatGPT is a small preview of how will humanity behave if we get in touch with an alien life.

@OpenAI
@sama",0.0
26,['1599158991426179072'],1599158991426179072,"@zee_maker @EricCryptoman @X7_Finance #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
27,['1599158924631867392'],1599158924631867392,"@byChadManDan #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
28,['1599158860216160258'],1599158860216160256,Day three of using #chatGPT and I am now asking it to give me niche business ideas and it spits out options like nothing else! I can see this being a huge huge tool in business model development. The future is DAMN exciting now and Google is FINISHED.,73.18
29,['1599158776535584768'],1599158776535584768,"@OdedRechavi Last yr I was part of a demonstration of a highly automated instrument, which can be programmed to switch on, run initial washing, loading samples, and plotting results. Someone asked can this system write the paper as well? I guess it's possible now. #chatGPT",36.120000000000005
30,['1599158739365670912'],1599158739365670912,"Playing with #ChatGPT 

Like many others, I am impressed with what it generates

👇🧵 on some of the responses to

""Ode to search for HPC Guru""

Important note: These are a bit over the top, so I do not want this to be construed as self aggrandizement

I am NOT an #HPC Guru!",84.3
31,['1599158091282468864'],1599158091282468864,"@VitalikButerin @pourteaux @_TomHoward #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
32,['1599157723521724416'],1599157723521724416,@OpenAI new #ChatGPT generates anything from a script in the style of Tarantino to lyrics in the style of Dylan. Or mash them together! https://t.co/T3WhAcseMX #AI #FutureFodder,0.0
33,['1599157700612325376'],1599157700612325376,"@cryptogems555 @man_mooner @OpenAIERC #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
34,['1599157543158579200'],1599157543158579200,"@PopesConfession @Zibbaay #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4Qfoi 
https://t.co/d8FmCPQPpY",29.599999999999998
35,['1599157384144125952'],1599157384144125952,"@VigneshAshok16 @whalenjennings @kingoozzy #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4Qfoi 
https://t.co/d8FmCPQPpY",29.599999999999998
36,['1599157342540427266'],1599157342540427264,"@whalenjennings #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
37,['1599157276857597952'],1599157276857597952,"@CryptoManmooner @VitalikButerin @BillyM2k @elonmusk #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
38,['1599157250421297153'],1599157250421297152,"POV: You're a #crytpo bro trying to get a GF. Frantically, you open #chatGPT .

- I am a crytpobro desperately trying to get a girlfriend during the bear market. What must I do to achieve this goal. 

ChatGPT: Cannot compute - Your situation is hopeless. Sorry, bro HFSP!",-82.21000000000001
39,['1599157215025250304'],1599157215025250304,"@cryptopilot16 @HeyResearch #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
40,['1599156715555020801'],1599156715555020800,"I've been on playing with #OpenAI #ChatGPT. Put the text of a proposed letter into it and asked ""make this better"". What came out was punchy and to-the-point.

 Whoo ... If I was a student, my essays would be having the same treatment.",63.4
41,['1599156497841541120'],1599156497841541120,"#chatGPT is not trained with ""source of truth""; why not train with a curated encyclopedia of sorts? It's how most people learn, isn't it? We take in information from the world and associate it within a web of truth we believe we can rely on.",60.72
42,['1599155586871939073'],1599155586871939072,@gdb ChatGPT is the first ‘ChatBot’ I like to use. Thank you! #ChatGPT,64.75999999999999
43,['1599155460296568832'],1599155460296568832,“The evil rats could offer quests to defeat their leaders” -Ai #dabloon #lens #chatgpt https://t.co/fi3L8lZpmC,-81.26
44,['1599155446882791424'],1599155446882791424,How many school papers are going to be written by #ChatGPT in the next year?,0.0
45,['1599155417564688384'],1599155417564688384,"@elonmusk @sama meanwhile in #ChatGPT 

https://t.co/t78IZ1JxWT",0.0
46,['1599155329434275840'],1599155329434275840,"If #ChatGPT had a ""Disable Safe Mode""  would you use it?",44.04
47,['1599155256528498689'],1599155256528498688,"ChatGPT is a powerful natural language processing model powered by AI. This technology allows for real-time generation of human-like text, making it a valuable tool for applications such as customer service and virtual assistants #AI #NLP #ChatGPT",81.26
48,['1599154901384208384'],1599154901384208384,"#ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
@elonmusk @VitalikButerin
@chirocrypto @BenBuckwalter
@hackapreneur @realdogen
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
49,['1599154896493633536'],1599154896493633536,"@TEDchris @nytimes #ChatGPT empowers humanity, and it is very obvious by now that they do not want that!",-13.16
50,['1599154805452120066'],1599154805452120064,"Hey @Twitter @elonmusk @VitalikButerin @telegram
@OpenAIERC made it possible, now you can use the #ChatGPT &amp; #OpenAI AI on Telegram with our TG bot!",0.0
51,['1599154637323411456'],1599154637323411456,"Written by #ChatGPT: If you are being arrested in the US, you have the right to remain silent and have a lawyer present before posting on Twitter. Unless you're Elon Musk, then you can tweet whatever you want. #MirandaRights #Arrested #TwitterLaw #ElonMusk",-70.96000000000001
52,['1599154443794411520'],1599154443794411520,"Like most other, I'm quite impressed with the #ChatGPT  from @OpenAI. I did a fun little experiment and turned it into a ""choose your own adventure"" book :)

A quick 🧵",92.58999999999999
53,['1599154295089135616'],1599154295089135616,"ChatGPT can explain it to you ...

... but it can't understand it for you.

#ChatGPT #AI",0.0
54,['1599154134124580864'],1599154134124580864,"G'day!
😎 Cool new Repl: ChatGPT Showcase by https://t.co/iU0gWCl9gK
View it here: https://t.co/mwss40Dr6i

#replit Repl tags: #ai #openai #chatgpt #games #apps",68.0
55,['1599153804603052032'],1599153804603052032,"@realdogen #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
56,['1599153680384544768'],1599153680384544768,Specialised domain #ChatGPT will be spectacular without doubt. https://t.co/1jkS5MX6gV,27.55
57,['1599153477397012480'],1599153477397012480,"@elonmusk @lhfang #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
58,['1599153311638122496'],1599153311638122496,"If you’re looking at #ChatGPT and thinking “haha it can write code! I’m gonna be rich!” Darling, writing the code was never the hard part.",68.88
59,['1599153227261673472'],1599153227261673472,"So hold your head up high, dear founder, friend

Your time will come, and your dream will mend

Keep pushing forward, with all your might

Success is yours, just stay in the fight.

🥹

#chatGPT",83.6
60,['1599153131124068352'],1599153131124068352,"Written by #ChatGPT @OpenAI 

Prompt: Write me a 1000 word modern adaptation of the John Henry story but make it about a human creative and an artificial intelligence.",84.02
61,['1599152903305842689'],1599152903305842688,"@elonmusk @TEDchris @nytimes #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
